id,source,name,type,composition,dataIndex,dataSource,hasPoscar,propertiesWithValues
"Alloy-SS-01063","bcc_Al0_Cu0_Nb3_Ni6_Ta0_W15_Zr0","Ni6Nb3W15","solid-solution","Ni6Nb3W15",0,"init",true,"none"
"Alloy-SS-01064","bcc_Al0_Cu0_Nb6_Ni0_Ta3_W3_Zr12","Zr12Nb6Ta3W3","solid-solution","Zr12Nb6Ta3W3",0,"init",true,"none"
"Alloy-SS-01065","bcc_Al0_Cu0_Nb6_Ni6_Ta3_W3_Zr6","Ni6Zr6Nb6Ta3W3","solid-solution","Ni6Zr6Nb6Ta3W3",0,"init",true,"none"
"Alloy-SS-01066","bcc_Al0_Cu0_Nb9_Ni3_Ta3_W3_Zr6","Ni3Zr6Nb9Ta3W3","solid-solution","Ni3Zr6Nb9Ta3W3",0,"init",true,"none"
"Alloy-SS-01067","bcc_Al0_Cu12_Nb0_Ni6_Ta0_W0_Zr6","Ni6Cu12Zr6","solid-solution","Ni6Cu12Zr6",0,"init",true,"none"
"Alloy-SS-01068","bcc_Al0_Cu15_Nb0_Ni0_Ta3_W6_Zr0","Cu15Ta3W6","solid-solution","Cu15Ta3W6",0,"init",true,"none"
"Alloy-SS-01069","bcc_Al0_Cu3_Nb0_Ni0_Ta0_W0_Zr21","Cu3Zr21","solid-solution","Cu3Zr21",0,"init",true,"none"
"Alloy-SS-01070","bcc_Al0_Cu3_Nb0_Ni15_Ta3_W3_Zr0","Ni15Cu3Ta3W3","solid-solution","Ni15Cu3Ta3W3",0,"init",true,"none"
"Alloy-SS-01071","bcc_Al0_Cu3_Nb0_Ni6_Ta6_W6_Zr3","Ni6Cu3Zr3Ta6W6","solid-solution","Ni6Cu3Zr3Ta6W6",0,"init",true,"none"
"Alloy-SS-01072","bcc_Al0_Cu3_Nb18_Ni0_Ta0_W0_Zr3","Cu3Zr3Nb18","solid-solution","Cu3Zr3Nb18",0,"init",true,"none"
"Alloy-SS-01073","bcc_Al0_Cu3_Nb3_Ni3_Ta12_W3_Zr0","Ni3Cu3Nb3Ta12W3","solid-solution","Ni3Cu3Nb3Ta12W3",0,"init",true,"none"
"Alloy-SS-01074","bcc_Al0_Cu3_Nb6_Ni0_Ta3_W3_Zr9","Cu3Zr9Nb6Ta3W3","solid-solution","Cu3Zr9Nb6Ta3W3",0,"init",true,"none"
"Alloy-SS-01075","bcc_Al0_Cu3_Nb9_Ni0_Ta12_W0_Zr0","Cu3Nb9Ta12","solid-solution","Cu3Nb9Ta12",0,"init",true,"none"
"Alloy-SS-01076","bcc_Al0_Cu6_Nb0_Ni0_Ta6_W12_Zr0","Cu6Ta6W12","solid-solution","Cu6Ta6W12",0,"init",true,"none"
"Alloy-SS-01077","bcc_Al0_Cu6_Nb0_Ni6_Ta6_W3_Zr3","Ni6Cu6Zr3Ta6W3","solid-solution","Ni6Cu6Zr3Ta6W3",0,"init",true,"none"
"Alloy-SS-01078","bcc_Al0_Cu6_Nb3_Ni12_Ta0_W0_Zr3","Ni12Cu6Zr3Nb3","solid-solution","Ni12Cu6Zr3Nb3",0,"init",true,"none"
"Alloy-SS-01079","bcc_Al0_Cu6_Nb6_Ni12_Ta0_W0_Zr0","Ni12Cu6Nb6","solid-solution","Ni12Cu6Nb6",0,"init",true,"none"
"Alloy-SS-01080","bcc_Al0_Cu9_Nb0_Ni0_Ta3_W12_Zr0","Cu9Ta3W12","solid-solution","Cu9Ta3W12",0,"init",true,"none"
"Alloy-SS-01081","bcc_Al0_Cu9_Nb15_Ni0_Ta0_W0_Zr0","Cu9Nb15","solid-solution","Cu9Nb15",0,"init",true,"none"
"Alloy-SS-01082","bcc_Al0_Cu9_Nb6_Ni3_Ta3_W3_Zr0","Ni3Cu9Nb6Ta3W3","solid-solution","Ni3Cu9Nb6Ta3W3",0,"init",true,"none"
"Alloy-SS-01083","bcc_Al12_Cu0_Nb0_Ni9_Ta3_W0_Zr0","Al12Ni9Ta3","solid-solution","Al12Ni9Ta3",0,"init",true,"none"
"Alloy-SS-01084","bcc_Al12_Cu3_Nb0_Ni3_Ta3_W0_Zr3","Al12Ni3Cu3Zr3Ta3","solid-solution","Al12Ni3Cu3Zr3Ta3",0,"init",true,"none"
"Alloy-SS-01085","bcc_Al15_Cu0_Nb0_Ni0_Ta6_W3_Zr0","Al15Ta6W3","solid-solution","Al15Ta6W3",0,"init",true,"none"
"Alloy-SS-01086","bcc_Al18_Cu0_Nb0_Ni0_Ta0_W6_Zr0","Al18W6","solid-solution","Al18W6",0,"init",true,"none"
"Alloy-SS-01087","bcc_Al3_Cu0_Nb0_Ni0_Ta3_W9_Zr9","Al3Zr9Ta3W9","solid-solution","Al3Zr9Ta3W9",0,"init",true,"none"
"Alloy-SS-01088","bcc_Al3_Cu0_Nb0_Ni3_Ta3_W9_Zr6","Al3Ni3Zr6Ta3W9","solid-solution","Al3Ni3Zr6Ta3W9",0,"init",true,"none"
"Alloy-SS-01089","bcc_Al3_Cu0_Nb12_Ni0_Ta3_W0_Zr6","Al3Zr6Nb12Ta3","solid-solution","Al3Zr6Nb12Ta3",0,"init",true,"none"
"Alloy-SS-01090","bcc_Al3_Cu0_Nb3_Ni0_Ta6_W0_Zr12","Al3Zr12Nb3Ta6","solid-solution","Al3Zr12Nb3Ta6",0,"init",true,"none"
"Alloy-SS-01091","bcc_Al3_Cu0_Nb3_Ni6_Ta6_W0_Zr6","Al3Ni6Zr6Nb3Ta6","solid-solution","Al3Ni6Zr6Nb3Ta6",0,"init",true,"none"
"Alloy-SS-01092","bcc_Al3_Cu0_Nb6_Ni3_Ta6_W0_Zr6","Al3Ni3Zr6Nb6Ta6","solid-solution","Al3Ni3Zr6Nb6Ta6",0,"init",true,"none"
"Alloy-SS-01093","bcc_Al3_Cu0_Nb9_Ni6_Ta3_W0_Zr3","Al3Ni6Zr3Nb9Ta3","solid-solution","Al3Ni6Zr3Nb9Ta3",0,"init",true,"none"
"Alloy-SS-01094","bcc_Al3_Cu15_Nb0_Ni6_Ta0_W0_Zr0","Al3Ni6Cu15","solid-solution","Al3Ni6Cu15",0,"init",true,"none"
"Alloy-SS-01095","bcc_Al3_Cu3_Nb0_Ni3_Ta0_W0_Zr15","Al3Ni3Cu3Zr15","solid-solution","Al3Ni3Cu3Zr15",0,"init",true,"none"
"Alloy-SS-01096","bcc_Al3_Cu3_Nb12_Ni0_Ta3_W3_Zr0","Al3Cu3Nb12Ta3W3","solid-solution","Al3Cu3Nb12Ta3W3",0,"init",true,"none"
"Alloy-SS-01097","bcc_Al3_Cu3_Nb3_Ni3_Ta9_W3_Zr0","Al3Ni3Cu3Nb3Ta9W3","solid-solution","Al3Ni3Cu3Nb3Ta9W3",0,"init",true,"none"
"Alloy-SS-01098","bcc_Al3_Cu3_Nb6_Ni9_Ta0_W3_Zr0","Al3Ni9Cu3Nb6W3","solid-solution","Al3Ni9Cu3Nb6W3",0,"init",true,"none"
"Alloy-SS-01099","bcc_Al3_Cu6_Nb0_Ni3_Ta0_W6_Zr6","Al3Ni3Cu6Zr6W6","solid-solution","Al3Ni3Cu6Zr6W6",0,"init",true,"none"
"Alloy-SS-01100","bcc_Al3_Cu6_Nb3_Ni3_Ta0_W3_Zr6","Al3Ni3Cu6Zr6Nb3W3","solid-solution","Al3Ni3Cu6Zr6Nb3W3",0,"init",true,"none"
"Alloy-SS-01101","bcc_Al3_Cu9_Nb0_Ni0_Ta0_W3_Zr9","Al3Cu9Zr9W3","solid-solution","Al3Cu9Zr9W3",0,"init",true,"none"
"Alloy-SS-01102","bcc_Al3_Cu9_Nb3_Ni6_Ta0_W0_Zr3","Al3Ni6Cu9Zr3Nb3","solid-solution","Al3Ni6Cu9Zr3Nb3",0,"init",true,"none"
"Alloy-SS-01103","bcc_Al6_Cu0_Nb0_Ni12_Ta3_W3_Zr0","Al6Ni12Ta3W3","solid-solution","Al6Ni12Ta3W3",0,"init",true,"none"
"Alloy-SS-01104","bcc_Al6_Cu0_Nb0_Ni9_Ta6_W3_Zr0","Al6Ni9Ta6W3","solid-solution","Al6Ni9Ta6W3",0,"init",true,"none"
"Alloy-SS-01105","bcc_Al6_Cu0_Nb3_Ni3_Ta3_W6_Zr3","Al6Ni3Zr3Nb3Ta3W6","solid-solution","Al6Ni3Zr3Nb3Ta3W6",0,"init",true,"none"
"Alloy-SS-01106","bcc_Al6_Cu0_Nb6_Ni6_Ta0_W3_Zr3","Al6Ni6Zr3Nb6W3","solid-solution","Al6Ni6Zr3Nb6W3",0,"init",true,"none"
"Alloy-SS-01107","bcc_Al6_Cu3_Nb0_Ni0_Ta0_W12_Zr3","Al6Cu3Zr3W12","solid-solution","Al6Cu3Zr3W12",0,"init",true,"none"
"Alloy-SS-01108","bcc_Al6_Cu3_Nb0_Ni9_Ta0_W3_Zr3","Al6Ni9Cu3Zr3W3","solid-solution","Al6Ni9Cu3Zr3W3",0,"init",true,"none"
"Alloy-SS-01109","bcc_Al6_Cu3_Nb6_Ni0_Ta3_W3_Zr3","Al6Cu3Zr3Nb6Ta3W3","solid-solution","Al6Cu3Zr3Nb6Ta3W3",0,"init",true,"none"
"Alloy-SS-01110","bcc_Al6_Cu6_Nb0_Ni3_Ta9_W0_Zr0","Al6Ni3Cu6Ta9","solid-solution","Al6Ni3Cu6Ta9",0,"init",true,"none"
"Alloy-SS-01111","bcc_Al6_Cu9_Nb0_Ni0_Ta3_W3_Zr3","Al6Cu9Zr3Ta3W3","solid-solution","Al6Cu9Zr3Ta3W3",0,"init",true,"none"
"Alloy-SS-01112","bcc_Al9_Cu0_Nb0_Ni0_Ta9_W6_Zr0","Al9Ta9W6","solid-solution","Al9Ta9W6",0,"init",true,"none"
"Alloy-SS-01113","bcc_Al9_Cu0_Nb3_Ni0_Ta3_W9_Zr0","Al9Nb3Ta3W9","solid-solution","Al9Nb3Ta3W9",0,"init",true,"none"
"Alloy-SS-01114","bcc_Al9_Cu0_Nb9_Ni0_Ta3_W3_Zr0","Al9Nb9Ta3W3","solid-solution","Al9Nb9Ta3W3",0,"init",true,"none"
"Alloy-SS-01115","bcc_Al9_Cu3_Nb3_Ni0_Ta0_W6_Zr3","Al9Cu3Zr3Nb3W6","solid-solution","Al9Cu3Zr3Nb3W6",0,"init",true,"none"
"Alloy-SS-01116","bcc_Al9_Cu6_Nb0_Ni6_Ta3_W0_Zr0","Al9Ni6Cu6Ta3","solid-solution","Al9Ni6Cu6Ta3",0,"init",true,"none"
"Alloy-SS-01117","fcc_Al0_Cu0_Nb0_Ni0_Ta16_W4_Zr12","Zr12Ta16W4","solid-solution","Zr12Ta16W4",0,"init",true,"none"
"Alloy-SS-01118","fcc_Al0_Cu0_Nb0_Ni16_Ta0_W16_Zr0","Ni16W16","solid-solution","Ni16W16",0,"init",true,"none"
"Alloy-SS-01119","fcc_Al0_Cu0_Nb0_Ni4_Ta20_W0_Zr8","Ni4Zr8Ta20","solid-solution","Ni4Zr8Ta20",0,"init",true,"none"
"Alloy-SS-01120","fcc_Al0_Cu0_Nb12_Ni0_Ta0_W20_Zr0","Nb12W20","solid-solution","Nb12W20",0,"init",true,"none"
"Alloy-SS-01121","fcc_Al0_Cu0_Nb12_Ni8_Ta4_W8_Zr0","Ni8Nb12Ta4W8","solid-solution","Ni8Nb12Ta4W8",0,"init",true,"none"
"Alloy-SS-01122","fcc_Al0_Cu0_Nb20_Ni4_Ta0_W4_Zr4","Ni4Zr4Nb20W4","solid-solution","Ni4Zr4Nb20W4",0,"init",true,"none"
"Alloy-SS-01123","fcc_Al0_Cu0_Nb4_Ni0_Ta4_W24_Zr0","Nb4Ta4W24","solid-solution","Nb4Ta4W24",0,"init",true,"none"
"Alloy-SS-01124","fcc_Al0_Cu0_Nb4_Ni4_Ta0_W8_Zr16","Ni4Zr16Nb4W8","solid-solution","Ni4Zr16Nb4W8",0,"init",true,"none"
"Alloy-SS-01125","fcc_Al0_Cu0_Nb8_Ni0_Ta12_W0_Zr12","Zr12Nb8Ta12","solid-solution","Zr12Nb8Ta12",0,"init",true,"none"
"Alloy-SS-01126","fcc_Al0_Cu0_Nb8_Ni4_Ta16_W0_Zr4","Ni4Zr4Nb8Ta16","solid-solution","Ni4Zr4Nb8Ta16",0,"init",true,"none"
"Alloy-SS-01127","fcc_Al0_Cu12_Nb0_Ni12_Ta0_W8_Zr0","Ni12Cu12W8","solid-solution","Ni12Cu12W8",0,"init",true,"none"
"Alloy-SS-01128","fcc_Al0_Cu12_Nb4_Ni0_Ta0_W16_Zr0","Cu12Nb4W16","solid-solution","Cu12Nb4W16",0,"init",true,"none"
"Alloy-SS-01129","fcc_Al0_Cu12_Nb8_Ni8_Ta0_W0_Zr4","Ni8Cu12Zr4Nb8","solid-solution","Ni8Cu12Zr4Nb8",0,"init",true,"none"
"Alloy-SS-01130","fcc_Al0_Cu16_Nb4_Ni0_Ta4_W8_Zr0","Cu16Nb4Ta4W8","solid-solution","Cu16Nb4Ta4W8",0,"init",true,"none"
"Alloy-SS-01131","fcc_Al0_Cu20_Nb4_Ni4_Ta0_W0_Zr4","Ni4Cu20Zr4Nb4","solid-solution","Ni4Cu20Zr4Nb4",0,"init",true,"none"
"Alloy-SS-01132","fcc_Al0_Cu4_Nb0_Ni0_Ta24_W4_Zr0","Cu4Ta24W4","solid-solution","Cu4Ta24W4",0,"init",true,"none"
"Alloy-SS-01133","fcc_Al0_Cu4_Nb0_Ni4_Ta0_W0_Zr24","Ni4Cu4Zr24","solid-solution","Ni4Cu4Zr24",0,"init",true,"none"
"Alloy-SS-01134","fcc_Al0_Cu4_Nb12_Ni0_Ta0_W12_Zr4","Cu4Zr4Nb12W12","solid-solution","Cu4Zr4Nb12W12",0,"init",true,"none"
"Alloy-SS-01135","fcc_Al0_Cu4_Nb16_Ni4_Ta8_W0_Zr0","Ni4Cu4Nb16Ta8","solid-solution","Ni4Cu4Nb16Ta8",0,"init",true,"none"
"Alloy-SS-01136","fcc_Al0_Cu4_Nb4_Ni12_Ta0_W8_Zr4","Ni12Cu4Zr4Nb4W8","solid-solution","Ni12Cu4Zr4Nb4W8",0,"init",true,"none"
"Alloy-SS-01137","fcc_Al0_Cu4_Nb4_Ni8_Ta8_W0_Zr8","Ni8Cu4Zr8Nb4Ta8","solid-solution","Ni8Cu4Zr8Nb4Ta8",0,"init",true,"none"
"Alloy-SS-01138","fcc_Al0_Cu4_Nb8_Ni8_Ta0_W12_Zr0","Ni8Cu4Nb8W12","solid-solution","Ni8Cu4Nb8W12",0,"init",true,"none"
"Alloy-SS-01139","fcc_Al0_Cu8_Nb0_Ni16_Ta4_W0_Zr4","Ni16Cu8Zr4Ta4","solid-solution","Ni16Cu8Zr4Ta4",0,"init",true,"none"
"Alloy-SS-01140","fcc_Al0_Cu8_Nb12_Ni0_Ta4_W8_Zr0","Cu8Nb12Ta4W8","solid-solution","Cu8Nb12Ta4W8",0,"init",true,"none"
"Alloy-SS-01141","fcc_Al0_Cu8_Nb4_Ni12_Ta0_W4_Zr4","Ni12Cu8Zr4Nb4W4","solid-solution","Ni12Cu8Zr4Nb4W4",0,"init",true,"none"
"Alloy-SS-01142","fcc_Al0_Cu8_Nb8_Ni12_Ta0_W4_Zr0","Ni12Cu8Nb8W4","solid-solution","Ni12Cu8Nb8W4",0,"init",true,"none"
"Alloy-SS-01143","fcc_Al12_Cu0_Nb0_Ni4_Ta0_W0_Zr16","Al12Ni4Zr16","solid-solution","Al12Ni4Zr16",0,"init",true,"none"
"Alloy-SS-01144","fcc_Al12_Cu0_Nb4_Ni0_Ta4_W4_Zr8","Al12Zr8Nb4Ta4W4","solid-solution","Al12Zr8Nb4Ta4W4",0,"init",true,"none"
"Alloy-SS-01145","fcc_Al12_Cu12_Nb0_Ni0_Ta8_W0_Zr0","Al12Cu12Ta8","solid-solution","Al12Cu12Ta8",0,"init",true,"none"
"Alloy-SS-01146","fcc_Al12_Cu4_Nb0_Ni8_Ta8_W0_Zr0","Al12Ni8Cu4Ta8","solid-solution","Al12Ni8Cu4Ta8",0,"init",true,"none"
"Alloy-SS-01147","fcc_Al12_Cu8_Nb0_Ni4_Ta4_W0_Zr4","Al12Ni4Cu8Zr4Ta4","solid-solution","Al12Ni4Cu8Zr4Ta4",0,"init",true,"none"
"Alloy-SS-01148","bcc_Al0_Cu0_Nb0_Ni0_Ta21_W3_Zr0","Ta21W3","solid-solution","Ta21W3",0,"init",true,"none"
"Alloy-SS-01149","bcc_Al0_Cu0_Nb0_Ni18_Ta0_W6_Zr0","Ni18W6","solid-solution","Ni18W6",0,"init",true,"none"
"Alloy-SS-01150","bcc_Al0_Cu0_Nb0_Ni6_Ta0_W9_Zr9","Ni6Zr9W9","solid-solution","Ni6Zr9W9",0,"init",true,"none"
"Alloy-SS-01151","bcc_Al0_Cu0_Nb12_Ni0_Ta3_W3_Zr6","Zr6Nb12Ta3W3","solid-solution","Zr6Nb12Ta3W3",0,"init",true,"none"
"Alloy-SS-01152","bcc_Al0_Cu0_Nb18_Ni0_Ta0_W6_Zr0","Nb18W6","solid-solution","Nb18W6",0,"init",true,"none"
"Alloy-SS-01153","bcc_Al0_Cu0_Nb3_Ni12_Ta0_W3_Zr6","Ni12Zr6Nb3W3","solid-solution","Ni12Zr6Nb3W3",0,"init",true,"none"
"Alloy-SS-01154","bcc_Al0_Cu0_Nb3_Ni6_Ta0_W3_Zr12","Ni6Zr12Nb3W3","solid-solution","Ni6Zr12Nb3W3",0,"init",true,"none"
"Alloy-SS-01155","bcc_Al0_Cu0_Nb6_Ni0_Ta3_W6_Zr9","Zr9Nb6Ta3W6","solid-solution","Zr9Nb6Ta3W6",0,"init",true,"none"
"Alloy-SS-01156","bcc_Al0_Cu0_Nb6_Ni6_Ta3_W6_Zr3","Ni6Zr3Nb6Ta3W6","solid-solution","Ni6Zr3Nb6Ta3W6",0,"init",true,"none"
"Alloy-SS-01157","bcc_Al0_Cu0_Nb9_Ni3_Ta3_W6_Zr3","Ni3Zr3Nb9Ta3W6","solid-solution","Ni3Zr3Nb9Ta3W6",0,"init",true,"none"
"Alloy-SS-01158","bcc_Al0_Cu12_Nb0_Ni6_Ta0_W3_Zr3","Ni6Cu12Zr3W3","solid-solution","Ni6Cu12Zr3W3",0,"init",true,"none"
"Alloy-SS-01159","bcc_Al0_Cu15_Nb0_Ni0_Ta6_W0_Zr3","Cu15Zr3Ta6","solid-solution","Cu15Zr3Ta6",0,"init",true,"none"
"Alloy-SS-01160","bcc_Al0_Cu3_Nb0_Ni0_Ta0_W12_Zr9","Cu3Zr9W12","solid-solution","Cu3Zr9W12",0,"init",true,"none"
"Alloy-SS-01161","bcc_Al0_Cu3_Nb0_Ni15_Ta6_W0_Zr0","Ni15Cu3Ta6","solid-solution","Ni15Cu3Ta6",0,"init",true,"none"
"Alloy-SS-01162","bcc_Al0_Cu3_Nb0_Ni6_Ta6_W9_Zr0","Ni6Cu3Ta6W9","solid-solution","Ni6Cu3Ta6W9",0,"init",true,"none"
"Alloy-SS-01163","bcc_Al0_Cu3_Nb18_Ni0_Ta0_W3_Zr0","Cu3Nb18W3","solid-solution","Cu3Nb18W3",0,"init",true,"none"
"Alloy-SS-01164","bcc_Al0_Cu3_Nb3_Ni3_Ta15_W0_Zr0","Ni3Cu3Nb3Ta15","solid-solution","Ni3Cu3Nb3Ta15",0,"init",true,"none"
"Alloy-SS-01165","bcc_Al0_Cu3_Nb6_Ni0_Ta3_W6_Zr6","Cu3Zr6Nb6Ta3W6","solid-solution","Cu3Zr6Nb6Ta3W6",0,"init",true,"none"
"Alloy-SS-01166","bcc_Al0_Cu3_Nb9_Ni0_Ta3_W0_Zr9","Cu3Zr9Nb9Ta3","solid-solution","Cu3Zr9Nb9Ta3",0,"init",true,"none"
"Alloy-SS-01167","bcc_Al0_Cu6_Nb0_Ni0_Ta6_W3_Zr9","Cu6Zr9Ta6W3","solid-solution","Cu6Zr9Ta6W3",0,"init",true,"none"
"Alloy-SS-01168","bcc_Al0_Cu6_Nb0_Ni6_Ta6_W6_Zr0","Ni6Cu6Ta6W6","solid-solution","Ni6Cu6Ta6W6",0,"init",true,"none"
"Alloy-SS-01169","bcc_Al0_Cu6_Nb3_Ni12_Ta0_W3_Zr0","Ni12Cu6Nb3W3","solid-solution","Ni12Cu6Nb3W3",0,"init",true,"none"
"Alloy-SS-01170","bcc_Al0_Cu6_Nb6_Ni3_Ta0_W0_Zr9","Ni3Cu6Zr9Nb6","solid-solution","Ni3Cu6Zr9Nb6",0,"init",true,"none"
"Alloy-SS-01171","bcc_Al0_Cu9_Nb0_Ni0_Ta3_W3_Zr9","Cu9Zr9Ta3W3","solid-solution","Cu9Zr9Ta3W3",0,"init",true,"none"
"Alloy-SS-01172","bcc_Al0_Cu9_Nb3_Ni0_Ta0_W0_Zr12","Cu9Zr12Nb3","solid-solution","Cu9Zr12Nb3",0,"init",true,"none"
"Alloy-SS-01173","bcc_Al0_Cu9_Nb6_Ni3_Ta6_W0_Zr0","Ni3Cu9Nb6Ta6","solid-solution","Ni3Cu9Nb6Ta6",0,"init",true,"none"
"Alloy-SS-01174","bcc_Al12_Cu0_Nb12_Ni0_Ta0_W0_Zr0","Al12Nb12","solid-solution","Al12Nb12",0,"init",true,"none"
"Alloy-SS-01175","bcc_Al12_Cu3_Nb0_Ni3_Ta3_W3_Zr0","Al12Ni3Cu3Ta3W3","solid-solution","Al12Ni3Cu3Ta3W3",0,"init",true,"none"
"Alloy-SS-01176","bcc_Al15_Cu0_Nb0_Ni0_Ta9_W0_Zr0","Al15Ta9","solid-solution","Al15Ta9",0,"init",true,"none"
"Alloy-SS-01177","bcc_Al18_Cu0_Nb0_Ni0_Ta3_W0_Zr3","Al18Zr3Ta3","solid-solution","Al18Zr3Ta3",0,"init",true,"none"
"Alloy-SS-01178","bcc_Al3_Cu0_Nb0_Ni0_Ta6_W0_Zr15","Al3Zr15Ta6","solid-solution","Al3Zr15Ta6",0,"init",true,"none"
"Alloy-SS-01179","bcc_Al3_Cu0_Nb0_Ni3_Ta6_W0_Zr12","Al3Ni3Zr12Ta6","solid-solution","Al3Ni3Zr12Ta6",0,"init",true,"none"
"Alloy-SS-01180","bcc_Al3_Cu0_Nb12_Ni0_Ta3_W3_Zr3","Al3Zr3Nb12Ta3W3","solid-solution","Al3Zr3Nb12Ta3W3",0,"init",true,"none"
"Alloy-SS-01181","bcc_Al3_Cu0_Nb3_Ni0_Ta6_W12_Zr0","Al3Nb3Ta6W12","solid-solution","Al3Nb3Ta6W12",0,"init",true,"none"
"Alloy-SS-01182","bcc_Al3_Cu0_Nb3_Ni6_Ta6_W3_Zr3","Al3Ni6Zr3Nb3Ta6W3","solid-solution","Al3Ni6Zr3Nb3Ta6W3",0,"init",true,"none"
"Alloy-SS-01183","bcc_Al3_Cu0_Nb6_Ni3_Ta6_W3_Zr3","Al3Ni3Zr3Nb6Ta6W3","solid-solution","Al3Ni3Zr3Nb6Ta6W3",0,"init",true,"none"
"Alloy-SS-01184","bcc_Al3_Cu0_Nb9_Ni6_Ta3_W3_Zr0","Al3Ni6Nb9Ta3W3","solid-solution","Al3Ni6Nb9Ta3W3",0,"init",true,"none"
"Alloy-SS-01185","bcc_Al3_Cu15_Nb3_Ni0_Ta0_W0_Zr3","Al3Cu15Zr3Nb3","solid-solution","Al3Cu15Zr3Nb3",0,"init",true,"none"
"Alloy-SS-01186","bcc_Al3_Cu3_Nb0_Ni3_Ta0_W12_Zr3","Al3Ni3Cu3Zr3W12","solid-solution","Al3Ni3Cu3Zr3W12",0,"init",true,"none"
"Alloy-SS-01187","bcc_Al3_Cu3_Nb12_Ni0_Ta6_W0_Zr0","Al3Cu3Nb12Ta6","solid-solution","Al3Cu3Nb12Ta6",0,"init",true,"none"
"Alloy-SS-01188","bcc_Al3_Cu3_Nb3_Ni6_Ta0_W0_Zr9","Al3Ni6Cu3Zr9Nb3","solid-solution","Al3Ni6Cu3Zr9Nb3",0,"init",true,"none"
"Alloy-SS-01189","bcc_Al3_Cu3_Nb6_Ni9_Ta3_W0_Zr0","Al3Ni9Cu3Nb6Ta3","solid-solution","Al3Ni9Cu3Nb6Ta3",0,"init",true,"none"
"Alloy-SS-01190","bcc_Al3_Cu6_Nb0_Ni3_Ta0_W9_Zr3","Al3Ni3Cu6Zr3W9","solid-solution","Al3Ni3Cu6Zr3W9",0,"init",true,"none"
"Alloy-SS-01191","bcc_Al3_Cu6_Nb3_Ni3_Ta0_W6_Zr3","Al3Ni3Cu6Zr3Nb3W6","solid-solution","Al3Ni3Cu6Zr3Nb3W6",0,"init",true,"none"
"Alloy-SS-01192","bcc_Al3_Cu9_Nb0_Ni0_Ta0_W6_Zr6","Al3Cu9Zr6W6","solid-solution","Al3Cu9Zr6W6",0,"init",true,"none"
"Alloy-SS-01193","bcc_Al3_Cu9_Nb3_Ni6_Ta0_W3_Zr0","Al3Ni6Cu9Nb3W3","solid-solution","Al3Ni6Cu9Nb3W3",0,"init",true,"none"
"Alloy-SS-01194","bcc_Al6_Cu0_Nb0_Ni12_Ta6_W0_Zr0","Al6Ni12Ta6","solid-solution","Al6Ni12Ta6",0,"init",true,"none"
"Alloy-SS-01195","bcc_Al6_Cu0_Nb0_Ni9_Ta9_W0_Zr0","Al6Ni9Ta9","solid-solution","Al6Ni9Ta9",0,"init",true,"none"
"Alloy-SS-01196","bcc_Al6_Cu0_Nb3_Ni3_Ta3_W9_Zr0","Al6Ni3Nb3Ta3W9","solid-solution","Al6Ni3Nb3Ta3W9",0,"init",true,"none"
"Alloy-SS-01197","bcc_Al6_Cu0_Nb6_Ni6_Ta0_W6_Zr0","Al6Ni6Nb6W6","solid-solution","Al6Ni6Nb6W6",0,"init",true,"none"
"Alloy-SS-01198","bcc_Al6_Cu3_Nb0_Ni0_Ta0_W15_Zr0","Al6Cu3W15","solid-solution","Al6Cu3W15",0,"init",true,"none"
"Alloy-SS-01199","bcc_Al6_Cu3_Nb0_Ni9_Ta0_W6_Zr0","Al6Ni9Cu3W6","solid-solution","Al6Ni9Cu3W6",0,"init",true,"none"
"Alloy-SS-01200","bcc_Al6_Cu3_Nb6_Ni0_Ta3_W6_Zr0","Al6Cu3Nb6Ta3W6","solid-solution","Al6Cu3Nb6Ta3W6",0,"init",true,"none"
"Alloy-SS-01201","bcc_Al6_Cu6_Nb0_Ni6_Ta0_W0_Zr6","Al6Ni6Cu6Zr6","solid-solution","Al6Ni6Cu6Zr6",0,"init",true,"none"
"Alloy-SS-01202","bcc_Al6_Cu9_Nb0_Ni0_Ta3_W6_Zr0","Al6Cu9Ta3W6","solid-solution","Al6Cu9Ta3W6",0,"init",true,"none"
"Alloy-SS-01203","bcc_Al9_Cu0_Nb0_Ni12_Ta0_W0_Zr3","Al9Ni12Zr3","solid-solution","Al9Ni12Zr3",0,"init",true,"none"
"Alloy-SS-01204","bcc_Al9_Cu0_Nb3_Ni0_Ta6_W0_Zr6","Al9Zr6Nb3Ta6","solid-solution","Al9Zr6Nb3Ta6",0,"init",true,"none"
"Alloy-SS-01205","bcc_Al9_Cu0_Nb9_Ni0_Ta6_W0_Zr0","Al9Nb9Ta6","solid-solution","Al9Nb9Ta6",0,"init",true,"none"
"Alloy-SS-01206","bcc_Al9_Cu3_Nb3_Ni0_Ta0_W9_Zr0","Al9Cu3Nb3W9","solid-solution","Al9Cu3Nb3W9",0,"init",true,"none"
"Alloy-SS-01207","bcc_Al9_Cu6_Nb0_Ni9_Ta0_W0_Zr0","Al9Ni9Cu6","solid-solution","Al9Ni9Cu6",0,"init",true,"none"
"Alloy-SS-01208","fcc_Al0_Cu0_Nb0_Ni0_Ta16_W8_Zr8","Zr8Ta16W8","solid-solution","Zr8Ta16W8",0,"init",true,"none"
